review_id,review_text,original_text,rating,bank_name,sentiment_label,sentiment_score,date
feea8767-74e7-472a-81ba-7c8968b67b14,boa,Boa,4,BOA,NEGATIVE,-0.247,2025-01-18
6c01b8b7-76b7-4f56-a822-bdf7674d30a0,its not app its very slow ehhhh why dont you upgrade the app its always zero,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,BOA,NEGATIVE,-0.4631,2025-01-18
0a72e292-175c-4f96-be54-991436c22c8e,aadan axmed barkhadle,Aadan Axmed Barkhadle,5,BOA,POSITIVE,0.2043,2025-01-17
591be00c-a536-4f4a-9095-1c6dfa6afe14,,😡😡😡🤬🤬🤬,1,BOA,NEUTRAL,0.5,2025-01-16
46c41e87-0d7a-491b-8641-2c1acdaddea3,horrible customer service and app crashes horrible,Horrible customer service and app crashes Horrible!!,1,BOA,NEGATIVE,-0.9301,2025-01-15
9f4f98fc-8a93-414d-9219-f03dbebaf5b0,i love it,I love it,5,BOA,POSITIVE,0.7123,2025-01-14
bd70c04c-b85f-47ac-b1e8-db0279790bf8,best,Best,5,BOA,POSITIVE,0.8789,2025-01-14
1c339143-79e1-4f37-9ea7-398b7844903b,it keeps asking me to turn off developer mode even when dev mode is off couldnt use it,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,BOA,NEGATIVE,-0.3326,2025-01-13
30494702-39d6-493b-be77-d2a0f116ba73,good,Good🙏,5,BOA,POSITIVE,0.7134,2025-01-11
5055c357-676d-41eb-824d-48f9e78f41e7,like to much,Like to much,5,BOA,POSITIVE,0.5203,2025-01-10
94acd1f3-c7e3-493f-9ded-b1f4186ac41b,thank you,Thank you,5,BOA,POSITIVE,0.4537,2025-01-10
b3df844f-7e31-4b64-a029-381687431ca3,perfect,Perfect,5,BOA,POSITIVE,0.8573,2025-01-09
0fbb5047-8399-4b6f-b063-ddcdeb3e209c,the best of best,The best of best,5,BOA,POSITIVE,0.9518,2025-01-09
fb9a7444-76cf-4f2d-a8be-72d3009a034c,i was using this app for long time it amazing user friendly ui but the i cant found for get pin button in the app,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,BOA,NEUTRAL,0.0941,2025-01-07
84b69538-8ba9-40c5-a8fa-2594a180d28b,boa,Boa,5,BOA,NEGATIVE,-0.247,2025-01-05
4b5e8c4c-197d-42c4-bcbf-5765ec02a62b,great,Great 👍,5,BOA,POSITIVE,0.8083,2025-01-04
9bea391b-234f-439d-a844-47d0c839a89a,fast and suitable for the customers,Fast and suitable for the customers.,5,BOA,POSITIVE,0.4583,2025-01-03
126026cc-90c8-4e55-81b4-46c7a87a7d88,good,Good 👍,5,BOA,POSITIVE,0.7134,2025-01-03
cd4d09a6-07d1-44e8-9b1e-d990c3b0b70a,good app and helpful,Good app and helpful,5,BOA,POSITIVE,0.7969,2025-01-03
a7888312-64d5-44d6-b708-a6d29b168825,i will give only one star because it faced with multiple of problems the app is not as fast as the other banks app for eg like cbe the app asks repeatedly to switch off developer options even if it is switched off bank of abyssinias services are interesting but they ignored the issues on the app service most customers gave a complain on the app but no one accept their complain to fix the issue lastly i will not recommend the app unless the issue has been solved asap,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",1,BOA,NEGATIVE,-0.5892,2025-01-02
800bc191-3aec-4666-9f08-4a393dc8501f,by assessing this you can tell abyssinia bank has no idea what mobile banking is,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,BOA,NEGATIVE,-0.4318,2025-01-02
c194a70d-aa2b-4775-8da5-bf51d1c51d2a,it doesnt work at all,It doesn't work at all.,2,BOA,NEGATIVE,-0.3332,2025-01-02
06692c6b-978f-4b52-bb83-6c38a11b2822,this app is not available,this app is not available,1,BOA,NEGATIVE,-0.3999,2025-01-01
ccce0a29-6770-4fbc-b54e-9ecaf0f2cb6b,best,Best,5,BOA,POSITIVE,0.8789,2025-01-01
89d3f60c-c554-4f6d-9436-ec9c80e8565f,wow what amazing,Wow what amazing,5,BOA,POSITIVE,0.7241,2024-12-30
3988392f-8e33-44f3-806b-557e12954c67,love it,love it,5,BOA,POSITIVE,0.7123,2024-12-30
b15954f4-c1d9-4b68-af8d-46e8df7a29fc,,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,2,BOA,NEUTRAL,0.5,2024-12-30
c3a41a6c-cb85-4083-93d4-3bd6a57a339d,lemn embi yilal,Lemn embi yilal??,5,BOA,NEGATIVE,-0.287,2024-12-30
27be3e55-033e-4be6-8a72-0815f09f8df7,good,Good,5,BOA,POSITIVE,0.7134,2024-12-30
ea3d98d4-671c-4ac5-ab1d-f4d9177b1947,its useless app downgraded,It's useless app downgraded.,1,BOA,NEGATIVE,-0.6404,2024-12-29
2d52d1a5-525c-4655-b858-e8d0d2e20bc2,why is not letting me access my account the whole point of this app is for me to gey access to my account without physically being at the bank i would give it a zero but a one will suffice to get my point accross,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,1,BOA,NEGATIVE,-0.1729,2024-12-27
e5e17a9f-1d1b-4f8e-a984-9a43eb48f8bd,nice,Nice,5,BOA,POSITIVE,0.6738,2024-12-26
6f08a7e9-d374-4337-aa1c-929bc4157b1b,when are you going to get rid of this and have a real app that works by far the worst mobile banking app,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,1,BOA,NEGATIVE,-0.6193,2024-12-23
2e488711-7c0b-4546-b00a-bc58f90177dd,,አይሰራም ሼም ነው፤,1,BOA,NEUTRAL,0.5,2024-12-23
4081310f-afcd-4c93-a22c-e9bd240129a9,not that much bad,Not that much bad,3,BOA,POSITIVE,0.2433,2024-12-22
80aa6fcd-465d-457e-a55e-3fd747d894bd,fine,Fine,5,BOA,POSITIVE,0.5396,2024-12-20
6e64d84c-1cec-4122-91d6-049d64f0b1ad,the dirtiest application ever seen,The dirtiest application ever seen...,1,BOA,NEGATIVE,-0.5066,2024-12-20
355cd8fe-a56a-4955-a4ae-c0cfe1fbdbcd,nic ap,Nic ap,5,BOA,POSITIVE,0.3291,2024-12-19
c44d86b2-4bea-423b-a3d6-069baf1a492a,the forest app ever,The forest app ever,1,BOA,POSITIVE,0.328,2024-12-19
f467c327-ab9b-4e79-8d97-2e1b573f6c98,i love boa more than anyone but they are cursed when it comed to mobile banking even though this ine is hetter it still scks it will ask me to turn off developer options other wise it wont work i use cbe awash birr tekebirr dashen bank and others but non of them asked me this why only boa please improve your mobile banking be competitive,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,BOA,NEUTRAL,0.087,2024-12-18
8b6153b2-b998-4cc2-bae6-a27ff50642c9,bank of abissena,Bank of abissena,1,BOA,POSITIVE,0.316,2024-12-17
dfb241c6-73c4-4cf3-9b91-dd154d0a541f,good,Good,3,BOA,POSITIVE,0.7134,2024-12-16
b9b684de-8146-46ae-b1fa-8f07272c6fd2,easy and sooo simple to use it also its easy to stole someones money using the app,"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,BOA,NEUTRAL,-0.0013,2024-12-16
baea25ff-25f4-4327-81c5-2681be122ee9,good,GOOD,5,BOA,POSITIVE,0.7134,2024-12-14
56e4df5e-cfd9-4c86-b9b7-ec322a07674e,the worst banking app ever never works,The worst banking app ever. Never works!,1,BOA,NEGATIVE,-0.8749,2024-12-13
e4c77ae3-0541-45b5-84da-a02029e99719,poorly functioning app,Poorly functioning app,3,BOA,NEGATIVE,-0.4666,2024-12-13
5c671d11-5836-41bc-a33b-ade0a31299ef,very nice,Very nice,5,BOA,POSITIVE,0.7518,2024-12-12
56fe3f96-f2d8-4b8f-9766-8305907650d0,your system is the worst you should do better,Your system is the worst you should do better😡😡😡😡😡😡,2,BOA,NEGATIVE,-0.5153,2024-12-10
2795b1e3-ccdc-4b4a-8c25-cd4c6cc0d2ba,it has been a while since you guys started giving the mobile app service but still couldnt get it to work im sure you know that it doesnt work already but not sure if youre lazy or incompetent to fix it you are losing business because of this complacency will have consequences,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,BOA,NEGATIVE,-0.6498,2024-12-09
93bee220-7c85-4d30-ba6f-c8168c201b5a,this is the best app many features are awesome but it should work without the need to turn off the developer options im tired of having to constantly switch the developer options off and on ive been expressing my struggles about this i have precious settings enabled in the developer options and to open the app boa app i have to turn them off please help us abyssinia bank i hope you can provide an update soon,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,BOA,POSITIVE,0.7537,2024-12-08
6fe3a0f0-e9dd-4dcb-81ab-e478b1239d55,im giving this app one star because there are no options below that my experience has been incredibly frustrating due to the extremely long loading times and the app even closes automatically at times people choose mobile banking for its convenience but this app is far too timeconsuming making it the worst ive used i hope improvements are made to enhance the user experience,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,BOA,NEGATIVE,-0.5028,2024-12-07
e19dc960-bb76-4c1b-8c49-3da106847b0d,nice,Nice,5,BOA,POSITIVE,0.6738,2024-12-07
9815bb8a-2108-49fe-8292-fb360aed8331,very unprofessional and mischievous bank in my opinion i have had several occasions but recently i used abyssinia card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but i learned yesterday that since it has been months the bank has decided to include it in their income how absurd if you can avoid this bank,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,BOA,NEGATIVE,-0.5605,2024-12-06
f07f9c2b-112a-4fe7-9187-0da7683616bc,it doesnt work on my devices a and a,It doesn't work on my 2 devices A05 and A34 😡,1,BOA,NEGATIVE,-0.3332,2024-12-02
709e40a3-94cf-4414-9d03-b83ab5783be2,my attention is very important because it will be the most difficult time for me,My attention is very important because it will be the most difficult time for me,5,BOA,POSITIVE,0.3294,2024-11-30
c150161c-e679-408f-aa76-41f4c9787f9a,i have a worst experience while using this mobile application through out the year most of the time it fails to login or automatically closed the app and also it takes so much loading time minutes trying to access the internal services sometimes also while transferring within and to other bank also fails so boa please fix your app,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,BOA,NEGATIVE,-0.6627,2024-11-28
8c12373b-e19d-494f-8506-a54490d9709b,i dont know why but your apps start out great then all of a sudden dont work,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,BOA,NEUTRAL,0.0582,2024-11-28
1756e606-985f-44eb-bab4-95bcf0848416,this application is losing major factions on a daily basis i can count how many times i have used this app it is completely useless and disappointing if i am not going to use it in times of need then i dont see the point,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,BOA,NEGATIVE,-0.6512,2024-11-27
a49183c0-2f37-4898-a64e-ab1cce218c2d,exellent digital transaction of money,exellent digital transaction of money,5,BOA,NEGATIVE,-0.3315,2024-11-26
5816b056-8f44-4faf-92a4-a28efd01448b,the latest update has stopped android phones not to open this app never work properly since i started using it,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,BOA,NEGATIVE,-0.3531,2024-11-26
3916c795-44f4-4169-86aa-119ef8b78067,best,Best,5,BOA,POSITIVE,0.8789,2024-11-25
10f38455-3c1d-4bec-a303-eef4cf41097a,great,Great,5,BOA,POSITIVE,0.8083,2024-11-25
a4262b61-1cb9-414f-a99f-9ad1302aa769,,👏👏👏,5,BOA,NEUTRAL,0.5,2024-11-24
600f542d-2c2f-4c6a-b49e-4f196764cfa9,money,Money,5,BOA,POSITIVE,0.322,2024-11-23
bd0a4a80-4971-4156-9418-bef834d65877,it needs more improvment,It needs more improvment,2,BOA,NEGATIVE,-0.1662,2024-11-23
da8d6098-722b-4970-a9bd-8abb656976b5,good app,Good app,5,BOA,POSITIVE,0.7134,2024-11-21
e8a2d836-1548-4ddd-935b-a6c280ac8043,ab,ab,3,BOA,NEUTRAL,0.5,2024-11-20
ed76ddde-f121-4372-b182-4c5df2b80685,ademtahir,Ademtahir,5,BOA,POSITIVE,0.331,2024-11-20
282728fd-e404-49c7-b7af-e17f01a1247d,,✌️✌️,5,BOA,NEUTRAL,0.5,2024-11-20
3d00a389-ea31-4ae9-ae70-9014f48845ca,please this app on my android phone,Please this app on my android phone,3,BOA,POSITIVE,0.3224,2024-11-19
87a5eda7-9ff6-43ca-a3d4-baf44802a3dc,goat,GOAT 🐐 🐐,5,BOA,NEGATIVE,-0.3247,2024-11-19
d9c98c7f-3df6-466f-a6fc-820cb281fad1,your app doesnt match your bank the app is disaster super slow please learn something from tele birr app,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,BOA,NEGATIVE,-0.2366,2024-11-19
695331e7-0600-4a44-805b-255770e5f33b,fast and reliable,Fast and reliable,5,BOA,POSITIVE,0.4,2024-11-18
3d362e0c-4c39-498b-8b61-b52226effacd,the worst app update ever why would you include the developer option off thing here why do you care it is my phone my money right that is the reason why i switched to other banks so either turn it off or everyone will discontinue their business one by one,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,BOA,NEGATIVE,-0.502,2024-11-17
8820e991-f423-4207-84ee-1504f70f3f99,very good,Very good,5,BOA,POSITIVE,0.8009,2024-11-14
f106cb33-9dcb-4a38-a65d-3cbb1a9a790e,one of the poorest mobile banking system,One of the poorest mobile banking system,1,BOA,NEGATIVE,-0.514,2024-11-13
295d2e05-79ca-409a-be45-0388efa2f3b6,,❤❤❤❤❤❤,5,BOA,NEUTRAL,0.5,2024-11-12
31842334-938e-4309-8db6-d6f4f9da1fcf,oene,Oene,5,BOA,POSITIVE,0.276,2024-11-12
6446c637-4d71-4aa9-b09c-abcc44110734,i find it interesting specially in reciept downloading,i find it interesting specially in reciept downloading,1,BOA,POSITIVE,0.6095,2024-11-12
e165c4d1-4d0e-4f81-920a-3d7f2a3acc38,it good,it good,5,BOA,POSITIVE,0.7134,2024-11-12
e086cf56-30a1-4650-b7c7-492dbab0f831,this app crashes everytime please fix it,"This app crashes everytime, please fix it",1,BOA,NEGATIVE,-0.2272,2024-11-12
5d19cf33-a0a2-4263-ae80-c963660bde79,star i dont recomend to use this app also the bank,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,BOA,NEGATIVE,-0.3312,2024-11-12
316e654c-3526-4bca-8086-60b63895f732,i need a support the app is not working,I need a support the app is not working,5,BOA,NEGATIVE,-0.1993,2024-11-12
553a157d-5f77-4f45-849e-6985fd3f61ca,bast bank of ethiopia,Bast bank of ethiopia,5,BOA,POSITIVE,0.3326,2024-11-12
222dde44-b0d2-497b-8c48-f0760acab14f,good,Good,5,BOA,POSITIVE,0.7134,2024-11-12
3bf25c8f-faed-49a0-b64c-feff01ccadfb,very slow app software app app,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,BOA,NEGATIVE,-0.4632,2024-11-12
d7d3b979-cd01-4ecf-936f-02cb87adc6b3,thank you for your social services like vertual banking non touch atm cadrless and withdrwal with out passbook,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,BOA,POSITIVE,0.5256,2024-11-12
fe160342-c4b4-442c-910c-2ddce8172994,the worst app i have never seen like this before,The worst App i have never seen like this before,1,BOA,NEGATIVE,-0.9119,2024-11-12
e1751a71-a0e6-47a5-9045-9bf2423acfed,wweeeer,Wweeeer,4,BOA,NEGATIVE,-0.297,2024-11-11
a9aef84b-de22-4145-b107-b18b44ea617d,infinx,Infinx,5,BOA,NEGATIVE,-0.3014,2024-11-11
193d231d-a098-4e8b-992e-96c9d9b43bee,great service,Great service,5,BOA,POSITIVE,0.8082,2024-11-11
92a7307e-7ff4-4412-903b-7e0a331febea,,👍,5,BOA,NEUTRAL,0.5,2024-11-11
10cdcbf6-81ab-4281-8583-665788be8e91,this app is not available on all android versions and some times it is not functional,This app is not available on all android versions and some times it is not functional.,1,BOA,NEGATIVE,-0.3999,2024-11-08
d8ad8495-2424-4c41-9e0c-7f484eedacc0,senayt mesfin,senayt Mesfin,4,BOA,POSITIVE,0.2958,2024-11-08
8405e36b-c5ee-4a39-92b8-2bbda678dcf1,bad app vety bad,Bad app vety bad.,1,BOA,NEGATIVE,-0.8301,2024-11-06
643dd819-c970-4240-b620-ce2dff61d731,nice,Nice,5,BOA,POSITIVE,0.6738,2024-11-06
ad41ef41-4f31-4dc7-a2dc-b48d3d38a5cd,abessnya banke,Abessnya Banke,5,BOA,NEGATIVE,-0.3291,2024-11-05
ac6715ed-80bf-4720-8893-cd6f0340c82c,the most useless app i never expected such an irrelevant app from boa big shame,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,BOA,NEGATIVE,-0.6031,2024-11-04
1278f570-8dea-4557-a749-5466685c05e4,professional on banking app,Professional on banking app,5,BOA,POSITIVE,0.3539,2024-11-01
169b6d5b-b5df-4a42-9168-ce968142da5b,has some nice interface but always freezes or slow to load app developers please fix this issue,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,BOA,NEUTRAL,-0.0916,2024-10-27
14287667-7529-4f0a-b119-c9a37b43b788,,አይሰራም አስተካክሉት,5,BOA,NEUTRAL,0.5,2024-10-26
518dfdbb-4c08-469f-aee2-3caba92930ac,please try another because this app doesnt feet the need of this generation,Please try another because this app doesn't feet the need of this generation,1,BOA,NEGATIVE,-0.2257,2024-10-25
9f7fb2e7-377c-47d0-8018-8361713089a3,good,Good,4,BOA,POSITIVE,0.7134,2024-10-25
a151105b-8d49-4e7a-bf55-62feca737e04,fast transfer,Fast transfer,5,BOA,POSITIVE,0.3997,2024-10-24
9b20307d-6ea1-4920-a74f-b5d6f16390bb,whats up i cant log in whats wrong,"What's up I can't log in, what's wrong",5,BOA,NEGATIVE,-0.6587,2024-10-21
908563f1-4304-45f7-a634-e4e4e64e8118,amrumehamed,Amrumehamed,1,BOA,POSITIVE,0.2308,2024-10-21
87b4dda8-40de-44ff-aa27-ba8cf4776e03,good,Good,5,BOA,POSITIVE,0.7134,2024-10-19
4fe26762-e4bf-4ebd-bbeb-538577f6d724,nice to meet you my proud bank in ethiopia im a member of this bank i need to solve my problem of international receiving money for me from my online digital working services over the world please im working a lot of international moneybut i cant get direct in ethiopia because of dont knowing the legal ways of getting money in ethiopia please can i get and direct deposit with boa please,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,BOA,POSITIVE,0.6901,2024-10-18
8da94e53-0cd0-4d47-9df1-8cd3dac4779f,very good,Very good,5,BOA,POSITIVE,0.8009,2024-10-18
2b806bfe-bc20-4ca9-8d33-3e3d420beb79,,ደደገነሐ,5,BOA,NEUTRAL,0.5,2024-10-15
03ed7b23-17b8-4ae5-9c2f-29922a888edf,terrible bank experience its unbelievable that with all the modern technology this bank still struggles with even basic transactions the app constantly crashes services are limited and every time i try to transfer money or load telebirr theres a huge delay i have to wait days for failed transactions to be refunded even ussd is unreliable theyve put me in embarrassing situations countless times and customer care never fixes anything ive switched banks and you should too,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,BOA,NEGATIVE,-0.6491,2024-10-13
df4d9c87-1a87-4a1d-8900-581c52470725,a painfully slow banking app service please dont make it your choice,A painfully slow banking app service. Please don't make it your choice!,1,BOA,NEGATIVE,-0.5243,2024-10-12
5d22ff1e-78a6-4da7-8128-fa0bfd0f4850,good app,Good App,4,BOA,POSITIVE,0.7134,2024-10-12
e3dac0d5-d198-42ee-8536-2d6fd0365164,best app to me,Best app to me,5,BOA,POSITIVE,0.8782,2024-10-11
3394a77e-9fd2-41f9-be45-00812de92767,boa,BOA,5,BOA,NEGATIVE,-0.247,2024-10-11
a526225b-3f7c-4dd0-8772-8ce18eea7318,abdulkadir,Abdulkadir,5,BOA,POSITIVE,0.3271,2024-10-10
be744ade-9b10-4b61-a1ee-5afc836bf602,bad,Bad,1,BOA,NEGATIVE,-0.7474,2024-10-10
1d49e80a-b12c-4cd5-abd9-b9b2d6612d64,if it is possible i would gove star,If it is possible I would gove0 star,1,BOA,NEGATIVE,-0.3317,2024-10-08
d1c75600-5e8d-416b-8627-b3700bc64633,nise mobile bankig,Nise mobile bankig,4,BOA,NEGATIVE,-0.3286,2024-10-05
ac7391a6-712b-424c-970d-6dba1a0dd845,overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,BOA,NEUTRAL,-0.0414,2024-10-04
3cbcde95-2c0c-41d1-be22-203369552ed1,ok,Ok,5,BOA,NEUTRAL,0.5,2024-10-04
ab760759-00d0-43fd-9267-f1d3f34a74e6,just make it work please this is embarrassing for a bank of your size,Just make it work please🤣 this is embarrassing for a bank of your size,1,BOA,NEGATIVE,-0.3587,2024-10-04
3a05c496-6385-4903-b2f5-54f69bdd8ee7,update to the simplest way it requires the developer option on and off why this is,Update to the simplest way it requires the developer option on and off why this is,5,BOA,NEGATIVE,-0.3327,2024-10-03
94ba00d0-c2e8-4e21-9e71-af2395f2d0ca,stop telling me what to do with my phone boa why does your newly updated app keep asking me to disable the developer options im not slowing down my phone just to use your god damn app,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,BOA,NEGATIVE,-0.4763,2024-10-03
b4f29388-db8b-4ce7-9539-82a8c57b071a,im living out of country how may i download and use mobile banking it asks me the ethiopia phone number and i cant receive text to confirm because im out side the country so please lete know if i can use while im outside the country thanks,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,BOA,NEUTRAL,-0.0037,2024-10-03
dd79ea31-05db-44d3-8af1-7bb5142df8b5,good,Good,3,BOA,POSITIVE,0.7134,2024-10-03
cd089947-bc9a-41cf-a17d-9bf390c91485,worest app,Worest app,1,BOA,NEGATIVE,-0.2597,2024-10-03
510eb8c1-9b58-4989-bdd1-674fa63c3d08,the worest app ever,The worest app ever,1,BOA,POSITIVE,0.3179,2024-10-03
f242b9c6-0093-4b0d-85c6-fec827999123,,አሪፍ ነው በርቱልን,5,BOA,NEUTRAL,0.5,2024-10-02
2755e189-b073-4641-897e-3cfa2aa25a25,wwwerrr,Wwwerrr,5,BOA,NEGATIVE,-0.2834,2024-10-02
6bcdcd0b-f657-4972-b10b-ed371d2f777a,,ጀማል ውቀቱ,5,BOA,NEUTRAL,0.5,2024-09-30
4cbbb09a-77c0-45b2-89e6-784c7186918b,great for financial company,Great For Financial company,5,BOA,POSITIVE,0.6749,2024-09-29
1afdfab9-884b-4dd2-9881-a468a0eb567f,very easy to use,Very easy to use,5,BOA,POSITIVE,0.6851,2024-09-29
5d940978-07d3-41d9-81b1-74867eb724a3,the apps crash always error,The App's crash always.. Error.....,3,BOA,NEGATIVE,-0.5531,2024-09-27
180bed10-eda6-4491-84cf-93d55ff8d92c,this app is incredibly frustrating to use its filled with issues that make it difficult to navigate and complete tasks efficiently ive never encountered such a poorly designed banking application before it needs significant improvements to enhance user experience it deserves a vey low rating,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,BOA,NEGATIVE,-0.4335,2024-09-26
850671a8-8f81-4e02-9b60-6dbde1dd2337,nice,nice,5,BOA,POSITIVE,0.6738,2024-09-25
e03e750f-2744-47c8-9f9b-e54a13cde49a,great ui and seamless ux i love it,Great UI and seamless UX. I love it!!,5,BOA,POSITIVE,0.7728,2024-09-25
a84791b9-6811-4e81-9461-b4e880dee4d6,thats too good application but try to add more alternatives and futures or possibilitys for your customers,That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,BOA,NEUTRAL,-0.0528,2024-09-25
f4b63e31-2da1-40e8-acf5-fdb0a6e0b1a0,its easy used to operate program and secured,It's easy used to operate program and secured 👍👍,4,BOA,POSITIVE,0.1529,2024-09-25
0382f8e0-e971-4b72-8392-b9aca8d61d7e,i bought a mobile card on this app but i didnt receive it and it took my money and i didnt get my money back,I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,1,BOA,NEGATIVE,-0.3331,2024-09-21
94ec4e55-4d37-4a20-8e6d-780bd3a0fc1f,amazing,Amazing,5,BOA,POSITIVE,0.7286,2024-09-19
9a938500-3558-429f-b5aa-f84792f3e442,great app with great services,Great app with great services,5,BOA,POSITIVE,0.8826,2024-09-18
a5ea959a-2e3d-442b-ba31-70b22aebb873,yes active user,Yes active user,5,BOA,POSITIVE,0.5083,2024-09-17
7ca610e2-15b8-4a7c-8ce2-f59bb9e86c63,shameful,Shameful,1,BOA,NEGATIVE,-0.4973,2024-09-17
432b754e-574b-4686-8f97-7a8f80f3a39d,the worest app ever made i would not recommende for no one,The worest app ever made i would not recommende for no one,1,BOA,NEGATIVE,-0.1125,2024-09-16
889a96ef-4854-4b7c-a3f5-a666fb79307a,good application,Good application,5,BOA,POSITIVE,0.7134,2024-09-16
100f95da-d8b6-4b6c-b634-51d211b33af5,i like,I like,5,BOA,POSITIVE,0.4537,2024-09-16
451914ac-f6a0-4733-9e25-494bcb7a28c7,good,Good,5,BOA,POSITIVE,0.7134,2024-09-16
c33b61e9-53db-4349-9ffb-a0d8a5a59051,how many hours should i wait after transferring money to telebirr please do something about the transfer delay issue i need my money when ever,"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,BOA,NEGATIVE,-0.1663,2024-09-15
